,Brand,Title,Name,Price,Rating,URL,Description,Clean_Text
255,PUMA,ESS Cropped Logo Tee Women Solid Crew Neck Pink T-Shirt,PUMA Solid Women Crew Neck Pink T-Shirt,708.0,4.3,https://www.flipkart.com/puma-solid-women-crew-neck-pink-t-shirt/p/itm930a568b861af,PUMA Solid Women Crew Neck Pink T-Shirt ESS Cropped Logo Tee Women Solid Crew Neck Pink T-Shirt,solid crew neck pink es crop puma woman tshirt logo
256,Roadster,Women Solid Boat Neck Dark Green T-Shirt,Roadster Solid Women Boat Neck Dark Green T-Shirt,359.0,4.2,https://www.flipkart.com/roadster-solid-women-boat-neck-dark-green-t-shirt/p/itmf3yhyfd2shgkf,Roadster Solid Women Boat Neck Dark Green T-Shirt Women Solid Boat Neck Dark Green T-Shirt,solid neck green boat roadster woman tshirt dark
257,Sheetal Associates,Casual Puff Sleeves Solid Women Black Top,Sheetal Associates Casual Solid Women Black Top,279.0,4.2,https://www.flipkart.com/sheetal-associates-casual-solid-women-black-top/p/itmd0c21606e6ff9,Sheetal Associates Casual Solid Women Black Top Casual Puff Sleeves Solid Women Black Top,sheetal solid sleev associ black top puff woman casual
258,JUNEBERRY,Women Printed Round Neck White T-Shirt,JUNEBERRY Printed Women Round Neck White T-Shirt,299.0,4.3,https://www.flipkart.com/juneberry-printed-women-round-neck-white-t-shirt/p/itmaa4ad69e77053,JUNEBERRY Printed Women Round Neck White T-Shirt Women Printed Round Neck White T-Shirt,neck print round white juneberri woman tshirt
259,THE DRY STATE,Women Tie & Dye Round Neck Multicolor T-Shirt,THE DRY STATE Tie & Dye Women Round Neck Multicolor T-Shirt,343.0,4.1,https://www.flipkart.com/dry-state-tie-dye-women-round-neck-multicolor-t-shirt/p/itm6929ae1bbe6d9,THE DRY STATE Tie & Dye Women Round Neck Multicolor T-Shirt Women Tie & Dye Round Neck Multicolor T-Shirt,neck round multicolor dye dri state woman tshirt tie
260,JUNEBERRY,Women Printed Round Neck Purple T-Shirt,JUNEBERRY Printed Women Round Neck Purple T-Shirt,359.0,4.3,https://www.flipkart.com/juneberry-printed-women-round-neck-purple-t-shirt/p/itm8eefae85a6f76,JUNEBERRY Printed Women Round Neck Purple T-Shirt Women Printed Round Neck Purple T-Shirt,neck purpl print round juneberri woman tshirt
261,MISCHKA,Casual Noodle Straps Self Design Women White Top,MISCHKA Casual Self Design Women White Top,210.0,4.3,https://www.flipkart.com/mischka-casual-self-design-women-white-top/p/itm547ab65b11f12,MISCHKA Casual Self Design Women White Top Casual Noodle Straps Self Design Women White Top,strap white design noodl top self woman casual mischka
262,Leotude,No Women Printed Round Neck Reversible Red T-Shirt,Leotude Printed Women Round Neck Reversible Red T-Shirt,377.0,4.0,https://www.flipkart.com/leotude-printed-women-round-neck-reversible-red-t-shirt/p/itmf3903a357f5e5,Leotude Printed Women Round Neck Reversible Red T-Shirt No Women Printed Round Neck Reversible Red T-Shirt,neck red print round leotud woman revers tshirt
263,GIRLS SHOPPIE,"Women Color Block Round Neck Maroon, Black T-Shirt","GIRLS SHOPPIE Color Block Women Round Neck Maroon, Black T-Shirt",279.0,3.9,https://www.flipkart.com/girls-shoppie-color-block-women-round-neck-maroon-black-t-shirt/p/itm3a1e10e363cc0,"GIRLS SHOPPIE Color Block Women Round Neck Maroon, Black T-Shirt Women Color Block Round Neck Maroon, Black T-Shirt",neck shoppi round maroon girl color black block woman tshirt
264,JUNEBERRY,Women Printed Round Neck Black T-Shirt,JUNEBERRY Printed Women Round Neck Black T-Shirt,449.0,4.0,https://www.flipkart.com/juneberry-typography-printed-women-round-neck-black-t-shirt/p/itme37d0a5f4a164,JUNEBERRY Printed Women Round Neck Black T-Shirt Women Printed Round Neck Black T-Shirt,neck print round juneberri black woman tshirt
265,Yash Gallery,Casual Regular Sleeves Striped Women Blue Top,Yash Gallery Casual 3/4 Sleeve Striped Women Blue Top,649.0,4.1,https://www.flipkart.com/yash-gallery-casual-3-4-sleeve-striped-women-blue-top/p/itm27594be2f0147,Yash Gallery Casual 3/4 Sleeve Striped Women Blue Top Casual Regular Sleeves Striped Women Blue Top,sleev galleri sleev regular stripe top blue woman yash casual
266,Jannie Hustler,Women Printed Round Neck Multicolor T-Shirt,Jannie Hustler Printed Women Round Neck Multicolor T-Shirt,299.0,4.0,https://www.flipkart.com/jannie-hustler-printed-women-round-neck-multicolor-t-shirt/p/itma7791b6dc1490,Jannie Hustler Printed Women Round Neck Multicolor T-Shirt Women Printed Round Neck Multicolor T-Shirt,janni neck print round multicolor hustler woman tshirt
267,Young trendz,"Pack of 2 Women Solid Round Neck White, Black T-Shirt","Young trendz Solid Women Round Neck White, Black T-Shirt",352.0,4.1,https://www.flipkart.com/young-trendz-solid-women-round-neck-white-black-t-shirt/p/itm782cfe29db680,"Young trendz Solid Women Round Neck White, Black T-Shirt Pack of 2 Women Solid Round Neck White, Black T-Shirt",solid neck trendz round white young pack black woman tshirt
268,Selvia,Women Regular Fit Solid Spread Collar Casual Shirt,Selvia Women Solid Casual Purple Shirt,349.0,4.1,https://www.flipkart.com/selvia-women-solid-casual-purple-shirt/p/itm6252feba4b80e,Selvia Women Solid Casual Purple Shirt Women Regular Fit Solid Spread Collar Casual Shirt,solid spread collar purpl regular fit selvia woman shirt casual
269,God Bless,Casual Regular Sleeves Printed Women Multicolor Top,God Bless Casual Printed Women Multicolor Top,427.0,4.3,https://www.flipkart.com/god-bless-casual-printed-women-multicolor-top/p/itm02bb6ac018c06,God Bless Casual Printed Women Multicolor Top Casual Regular Sleeves Printed Women Multicolor Top,bless sleev regular print god multicolor top woman casual
270,JUNEBERRY,Casual Regular Sleeves Tie & Dye Women Multicolor Top,JUNEBERRY Casual Half Sleeve Tie & Dye Women Multicolor Top,299.0,4.1,https://www.flipkart.com/juneberry-casual-half-sleeve-tie-dye-women-multicolor-top/p/itmcdc65552dc6dd,JUNEBERRY Casual Half Sleeve Tie & Dye Women Multicolor Top Casual Regular Sleeves Tie & Dye Women Multicolor Top,sleev tie sleev regular juneberri multicolor dye top half woman casual
271,Leotude,"Men Printed, Typography Round Neck Orange T-Shirt","Leotude Printed, Typography Men Round Neck Orange T-Shirt",379.0,4.1,https://www.flipkart.com/leotude-printed-women-round-neck-orange-t-shirt/p/itmca1e2c198c1c2,"Leotude Printed, Typography Men Round Neck Orange T-Shirt Men Printed, Typography Round Neck Orange T-Shirt",orang neck print round typographi leotud men tshirt
272,Veirdo,Over Size T-shirt Women Printed Round Neck White T-Shirt,Veirdo Printed Women Round Neck White T-Shirt,359.0,4.2,https://www.flipkart.com/veirdo-printed-women-round-neck-white-t-shirt/p/itm0fe095533146b,Veirdo Printed Women Round Neck White T-Shirt Over Size T-shirt Women Printed Round Neck White T-Shirt,veirdo neck print round white size woman tshirt
273,Kanchan World,Women Solid Round Neck Black T-Shirt,Kanchan World Solid Women Round Neck Black T-Shirt,250.0,4.2,https://www.flipkart.com/kanchan-world-solid-women-round-neck-black-t-shirt/p/itmb456f55fc815e,Kanchan World Solid Women Round Neck Black T-Shirt Women Solid Round Neck Black T-Shirt,solid neck world round kanchan black woman tshirt
274,Kanchan World,Women Printed Round Neck Pink T-Shirt,Kanchan World Printed Women Round Neck Pink T-Shirt,263.0,4.0,https://www.flipkart.com/kanchan-world-printed-women-round-neck-pink-t-shirt/p/itm4e6b14d196ad1,Kanchan World Printed Women Round Neck Pink T-Shirt Women Printed Round Neck Pink T-Shirt,pink neck world print round kanchan woman tshirt
275,Silkova,Casual Cutout Solid Women Blue Top,Silkova Casual Cutout Sleeve Solid Women Blue Top,220.0,4.0,https://www.flipkart.com/silkova-casual-cutout-sleeve-solid-women-blue-top/p/itmfgnr8pgvfg4ch,Silkova Casual Cutout Sleeve Solid Women Blue Top Casual Cutout Solid Women Blue Top,sleev solid silkova cutout top blue woman casual
276,Fab Star,Casual Regular Sleeves Solid Women Pink Top,Fab Star Casual 3/4 Sleeve Solid Women Pink Top,380.0,4.1,https://www.flipkart.com/fab-star-casual-3-4-sleeve-solid-women-pink-top/p/itm37cd1a6030668,Fab Star Casual 3/4 Sleeve Solid Women Pink Top Casual Regular Sleeves Solid Women Pink Top,sleev solid pink sleev regular star fab top woman casual
277,THE DRY STATE,"Over Size T Shirt Women Graphic Print, Typography Round Neck Light Blue T-Shirt","THE DRY STATE Graphic Print, Typography Women Round Neck Light Blue T-Shirt",349.0,4.3,https://www.flipkart.com/dry-state-graphic-print-typography-women-round-neck-light-blue-t-shirt/p/itmd974d65e6e435,"THE DRY STATE Graphic Print, Typography Women Round Neck Light Blue T-Shirt Over Size T Shirt Women Graphic Print, Typography Round Neck Light Blue T-Shirt",shirt graphic tshirt neck light round size typographi blue print state woman dri
278,ADDYVERO,Casual Regular Sleeves Printed Women Pink Top,ADDYVERO Casual Printed Women Pink Top,334.0,4.2,https://www.flipkart.com/addyvero-casual-printed-women-pink-top/p/itm6b0a8d6a30148,ADDYVERO Casual Printed Women Pink Top Casual Regular Sleeves Printed Women Pink Top,pink sleev regular print top addyvero woman casual
279,never lose,"Pack of 2 Women Sporty, Color Block Round Neck Black T-Shirt","never lose Sporty, Color Block Women Round Neck Black T-Shirt",499.0,4.1,https://www.flipkart.com/never-lose-sporty-color-block-women-round-neck-black-t-shirt/p/itmff94097d247f6,"never lose Sporty, Color Block Women Round Neck Black T-Shirt Pack of 2 Women Sporty, Color Block Round Neck Black T-Shirt",sporti neck never pack round lose color black block woman tshirt
280,V-MART,Women Regular Fit Solid Spread Collar Formal Shirt,V-MART Women Solid Formal Yellow Shirt,336.0,3.9,https://www.flipkart.com/v-mart-women-solid-formal-yellow-shirt/p/itm73450949b9b48,V-MART Women Solid Formal Yellow Shirt Women Regular Fit Solid Spread Collar Formal Shirt,solid spread collar regular fit formal woman yellow shirt
281,eddlees,"Party Flared Sleeves Printed, Graphic Print, Solid Women Black Top","eddlees Party Printed, Graphic Print, Solid Women Black Top",261.0,4.1,https://www.flipkart.com/eddlees-party-printed-graphic-print-solid-women-black-top/p/itmd87b83b332e3a,"eddlees Party Printed, Graphic Print, Solid Women Black Top Party Flared Sleeves Printed, Graphic Print, Solid Women Black Top",graphic solid sleev print eddle black top print flare woman parti
282,VEERAA CLOTHING,Pack of 3 Womens tshirts Women Typography Round Neck Multicolor T-Shirt,VEERAA CLOTHING Typography Women Round Neck Multicolor T-Shirt,449.0,4.2,https://www.flipkart.com/veeraa-clothing-typography-women-round-neck-multicolor-t-shirt/p/itm68849f508f7f2,VEERAA CLOTHING Typography Women Round Neck Multicolor T-Shirt Pack of 3 Womens tshirts Women Typography Round Neck Multicolor T-Shirt,veeraa neck tshirt pack round woman typographi cloth multicolor woman tshirt
283,Sheetal Associates,Casual Puff Sleeves Solid Women Dark Blue Top,Sheetal Associates Casual Solid Women Dark Blue Top,279.0,4.2,https://www.flipkart.com/sheetal-associates-casual-solid-women-dark-blue-top/p/itmf5fed1c358d57,Sheetal Associates Casual Solid Women Dark Blue Top Casual Puff Sleeves Solid Women Dark Blue Top,sheetal solid sleev associ top blue puff woman casual dark
284,MANIAC,Womens Tshirt Women Printed Hooded Neck Purple T-Shirt,MANIAC Printed Women Hooded Neck Purple T-Shirt,299.0,3.8,https://www.flipkart.com/maniac-printed-women-hooded-neck-purple-t-shirt/p/itm5c0c8e302ff51,MANIAC Printed Women Hooded Neck Purple T-Shirt Womens Tshirt Women Printed Hooded Neck Purple T-Shirt,neck hood purpl print woman meniac woman tshirt
285,Selvia,Casual Balloon Sleeve Solid Women Green Top,Selvia Casual Solid Women Green Top,309.0,4.3,https://www.flipkart.com/selvia-casual-solid-women-green-top/p/itm41e5e54ce9cf4,Selvia Casual Solid Women Green Top Casual Balloon Sleeve Solid Women Green Top,sleev solid green balloon top selvia woman casual
286,Aahwan,Casual Sleeveless Solid Women Black Top,Aahwan Casual Solid Women Black Top,289.0,4.2,https://www.flipkart.com/aahwan-casual-solid-women-black-top/p/itm6b29662edef1b,Aahwan Casual Solid Women Black Top Casual Sleeveless Solid Women Black Top,solid aahwan sleeveless black top woman casual
287,Jispa,Heart Print Women Graphic Print Round Neck Pink T-Shirt,Jispa Graphic Print Women Round Neck Pink T-Shirt,294.0,4.3,https://www.flipkart.com/jispa-graphic-print-women-round-neck-pink-t-shirt/p/itmccf5855d4e510,Jispa Graphic Print Women Round Neck Pink T-Shirt Heart Print Women Graphic Print Round Neck Pink T-Shirt,graphic jispa pink neck round heart print woman tshirt
288,Young trendz,"Pack of 2 Women Solid Round Neck Red, Black T-Shirt","Young trendz Solid Women Round Neck Red, Black T-Shirt",372.0,4.1,https://www.flipkart.com/young-trendz-solid-women-round-neck-red-black-t-shirt/p/itm13464a9e8bd9f,"Young trendz Solid Women Round Neck Red, Black T-Shirt Pack of 2 Women Solid Round Neck Red, Black T-Shirt",solid neck red trendz round pack young black woman tshirt
289,JUNEBERRY,Women Tie & Dye Round Neck Multicolor T-Shirt,JUNEBERRY Tie & Dye Women Round Neck Multicolor T-Shirt,299.0,4.1,https://www.flipkart.com/juneberry-tie-dye-women-round-neck-multicolor-t-shirt/p/itm1d5eafe5a4105,JUNEBERRY Tie & Dye Women Round Neck Multicolor T-Shirt Women Tie & Dye Round Neck Multicolor T-Shirt,neck round juneberri multicolor dye woman tshirt tie
290,all about you,Women Regular Fit Solid Casual Shirt,all about you Women Solid Casual Purple Shirt,659.0,4.2,https://www.flipkart.com/all-you-women-solid-casual-purple-shirt/p/itm37752f13c54e1,all about you Women Solid Casual Purple Shirt Women Regular Fit Solid Casual Shirt,solid purpl regular fit woman shirt casual
291,Jannie Hustler,Women Printed Round Neck Multicolor T-Shirt,Jannie Hustler Printed Women Round Neck Multicolor T-Shirt,299.0,4.0,https://www.flipkart.com/jannie-hustler-printed-women-round-neck-multicolor-t-shirt/p/itm2951fc933c5f2,Jannie Hustler Printed Women Round Neck Multicolor T-Shirt Women Printed Round Neck Multicolor T-Shirt,janni neck print round multicolor hustler woman tshirt
292,Selvia,Casual Cuffed Sleeves Printed Women Black Top,Selvia Casual Printed Women Black Top,389.0,4.1,https://www.flipkart.com/selvia-casual-printed-women-black-top/p/itm6049f448ab922,Selvia Casual Printed Women Black Top Casual Cuffed Sleeves Printed Women Black Top,sleev print cuf black top selvia woman casual
293,BASE 41,Women Solid Round Neck Yellow T-Shirt,BASE 41 Solid Women Round Neck Yellow T-Shirt,284.0,3.9,https://www.flipkart.com/base-41-solid-women-round-neck-yellow-t-shirt/p/itmfd413b7d95426,BASE 41 Solid Women Round Neck Yellow T-Shirt Women Solid Round Neck Yellow T-Shirt,solid neck round base woman yellow tshirt
294,Silkova,Casual Cutout Solid Women Red Top,Silkova Casual Cutout Sleeve Solid Women Red Top,225.0,4.0,https://www.flipkart.com/silkova-casual-cutout-sleeve-solid-women-red-top/p/itmfgnr8qkrjmpr3,Silkova Casual Cutout Sleeve Solid Women Red Top Casual Cutout Solid Women Red Top,sleev solid red silkova cutout top woman casual
295,Roadster,Women Color Block Round Neck Grey T-Shirt,Roadster Color Block Women Round Neck Grey T-Shirt,369.0,4.2,https://www.flipkart.com/roadster-color-block-women-round-neck-grey-t-shirt/p/itmd43114154f063,Roadster Color Block Women Round Neck Grey T-Shirt Women Color Block Round Neck Grey T-Shirt,neck round grey roadster color block woman tshirt
296,JUNEBERRY,Women Printed Round Neck Red T-Shirt,JUNEBERRY Printed Women Round Neck Red T-Shirt,429.0,4.2,https://www.flipkart.com/juneberry-printed-women-round-neck-red-t-shirt/p/itm47dbc8dd418ec,JUNEBERRY Printed Women Round Neck Red T-Shirt Women Printed Round Neck Red T-Shirt,neck red print round juneberri woman tshirt
297,QUINTESSENTIALS,Casual Cold Shoulder Sleeves Checkered Women Multicolor Top,QUINTESSENTIALS Casual Checkered Women Multicolor Top,338.0,3.9,https://www.flipkart.com/quintessentials-casual-checkered-women-multicolor-top/p/itmfa8924296e0c9,QUINTESSENTIALS Casual Checkered Women Multicolor Top Casual Cold Shoulder Sleeves Checkered Women Multicolor Top,sleev cold checker multicolor shoulder top quintessenti woman casual
298,Selvia,Casual Regular Sleeves Solid Women Maroon Top,"Selvia Casual Half Sleeve, Puff Sleeve Solid Women Maroon Top",309.0,4.1,https://www.flipkart.com/selvia-casual-half-sleeve-puff-sleeve-solid-women-maroon-top/p/itm1530682236d4c,"Selvia Casual Half Sleeve, Puff Sleeve Solid Women Maroon Top Casual Regular Sleeves Solid Women Maroon Top",sleev solid sleev regular maroon top half selvia puff woman casual
299,VEERAA CLOTHING,Pack of 3 Women Printed Round Neck Multicolor T-Shirt,VEERAA CLOTHING Printed Women Round Neck Multicolor T-Shirt,419.0,4.2,https://www.flipkart.com/veeraa-clothing-printed-women-round-neck-blue-grey-t-shirt/p/itm1dddf81c757cb,VEERAA CLOTHING Printed Women Round Neck Multicolor T-Shirt Pack of 3 Women Printed Round Neck Multicolor T-Shirt,veeraa neck print round pack cloth multicolor woman tshirt
300,Aahwan,Casual Cap Sleeves Solid Women Black Top,Aahwan Casual Solid Women Black Top,379.0,4.0,https://www.flipkart.com/aahwan-casual-solid-women-black-top/p/itm6006dc1f4138a,Aahwan Casual Solid Women Black Top Casual Cap Sleeves Solid Women Black Top,solid sleev aahwan cap black top woman casual
301,Veirdo,"Women Printed Round Neck Purple, Black T-Shirt","Veirdo Printed Women Round Neck Purple, Black T-Shirt",359.0,4.2,https://www.flipkart.com/veirdo-printed-women-round-neck-purple-black-t-shirt/p/itm4caff821d3fbd,"Veirdo Printed Women Round Neck Purple, Black T-Shirt Women Printed Round Neck Purple, Black T-Shirt",veirdo neck purpl print round black woman tshirt
302,BASE 41,Women Solid Round Neck Yellow T-Shirt,BASE 41 Solid Women Round Neck Yellow T-Shirt,285.0,4.0,https://www.flipkart.com/base-41-solid-women-round-neck-yellow-t-shirt/p/itmf28da870530b5,BASE 41 Solid Women Round Neck Yellow T-Shirt Women Solid Round Neck Yellow T-Shirt,solid neck round base woman yellow tshirt
303,Kanchan World,Women Solid Scoop Neck Black T-Shirt,Kanchan World Solid Women Scoop Neck Black T-Shirt,279.0,4.0,https://www.flipkart.com/kanchan-world-solid-women-scoop-neck-black-t-shirt/p/itmafce0450c6291,Kanchan World Solid Women Scoop Neck Black T-Shirt Women Solid Scoop Neck Black T-Shirt,solid neck world scoop kanchan black woman tshirt
